Age,Years_of_Experience,Target_Salary
24,23,13373.039458129835
58,15,14850.211612129786
51,16,14513.722607968448
59,27,25936.39260503727
55,39,25313.924715996345
33,20,21763.670596120755
40,29,20412.518927628545
58,34,35219.036105136496
38,18,7241.086790040121
31,16,7985.120881803299
33,3,8939.451094335951
37,15,26267.12091363713
45,6,11406.445665209149
40,20,18564.125639213653
29,4,10025.896515262084
52,20,23043.61666251689
42,3,16865.887807564362
38,36,33167.00821356186
44,22,24530.25067816414
58,10,16785.376681735303
37,6,7903.32450959688
27,6,7619.362969741051
29,0,11878.839630216986
46,25,18031.447167256298
39,21,26148.748403037407
46,17,18759.94702483625
33,24,19133.952548010006
36,31,17889.87975199827
47,4,6153.446226771981
47,13,19272.736129214143
53,36,27594.733723578618
31,4,5880.713588933285
37,29,20841.77800915137
28,1,14891.315338864772
38,15,6444.865834483117
44,11,10287.154170606322
47,37,22945.64204052442
42,28,16576.650579090565
43,20,22826.309189658707
28,11,16386.14643105117
35,5,13896.790138633034
36,33,16451.95304716234
28,18,11421.128486503
30,12,9087.871716121535
29,6,13685.06491077959
44,10,10503.371628952704
50,39,25137.98786255843
39,13,10605.384835675211
52,1,12154.691211120304
51,20,21557.325464417463
56,4,10315.883888355349
39,22,28973.879426579806
38,24,10582.335364819226
35,5,6372.458469983856
52,21,15642.61726927503
45,18,12410.226033177867
56,32,27766.089848160715
55,19,18737.385971196163
24,13,11819.585333217565
58,33,26416.501265154373
47,24,18369.407552592715
44,31,21315.79984584235
36,0,-3404.060934852934
25,18,3909.138684327403
50,8,12918.875181813151
43,26,27874.041622280798
46,39,24041.49743211457
34,11,14992.777216804814
39,29,18603.33115133203
54,30,28497.98373026235
37,38,23528.616529820516
23,30,25785.820369629684
56,25,19373.998666790103
55,4,4685.403168120702
51,31,21530.029018941823
34,37,25874.081964852798
34,24,17503.643879853942
39,13,15981.681408949336
53,2,4168.504938140008
53,3,14191.730678309927
56,8,16298.464084845444
50,1,5791.973114717152
50,0,8260.312968569493
37,15,17877.962291012722
31,1,-2580.262405642374
51,32,26578.77417135572
46,12,3472.928291142074
41,20,21245.623330712235
26,34,28506.984855181363
22,25,21088.141355592194
51,9,13843.550133769637
24,3,3565.382724596564
35,1,11733.432472841254
51,13,7512.497481033745
25,25,15289.874661065682
39,18,19141.72407132521
58,39,29537.65645476049
46,33,30445.66077093275
22,3,12148.513642793858
36,23,14382.814853253067
30,36,34049.25590660563
36,33,19058.933524391614
45,11,17954.60443172256
25,25,21147.288293582715
33,8,7383.7186438874
58,8,2802.0962182885814
58,27,25203.8002949439
27,6,18321.68014891438
45,6,8435.082975151388
32,21,17159.353305488316
34,19,13128.029236708344
55,3,11487.433545256124
46,37,35039.86152919548
28,9,14632.63176024254
25,24,15299.181659024338
29,5,9530.818505728928
41,33,18245.357507836583
50,13,14468.236634154919
31,22,20703.839432747423
55,19,17714.2112911698
47,18,16562.715032455402
24,30,11888.84578312166
27,16,17768.519480846873
26,5,4028.7214487147603
26,17,18209.096794075398
44,12,11072.539984532392
30,8,14972.901453238399
56,15,18962.54095527813
41,18,20310.032125125384
56,24,22105.718406275788
39,11,10357.243581743889
38,31,21879.44123783071
45,23,17228.968444794922
24,10,2187.6789716609437
53,25,22215.876696057385
56,15,7631.762152019159
59,28,14188.967645730934
34,23,21546.743077741143
46,38,28690.98076164759
30,31,19739.47806880174
25,20,16793.736651768537
35,15,16154.47218150411
58,20,12292.792019213586
55,10,13591.662195939805
32,15,5301.677609013601
24,3,6053.047545545644
49,8,10907.382469905191
50,5,10970.662186263766
30,4,4161.893265621281
24,19,17763.72121706281
46,25,17390.06819031006
55,8,20570.518859383854
33,35,21923.547950766464
30,21,14279.040383371803
36,37,20720.063232928296
46,35,25522.957492981965
26,34,19654.776428605677
32,1,10327.144806728116
55,12,17344.200528275385
45,23,25867.353694004334
36,3,4412.146340382096
59,6,6802.325143373842
29,0,-3104.6774683663407
26,35,25565.182638490223
47,22,18009.828723464874
39,16,15701.064047516747
27,18,22073.071258061696
58,0,4628.503928961522
34,28,16872.25553527279
49,18,17989.421412596974
26,31,24655.50545701266
34,6,20537.71881700088
38,25,22792.256891816294
53,30,22852.492373187906
50,30,17363.908680142664
24,20,19587.043086231217
55,26,24216.76492166276
48,24,17686.2773561538
34,23,8149.350566292496
54,16,13348.43440867625
27,38,26767.101513543603
45,0,8385.250224119041
40,22,16928.80456502181
37,7,10414.087273724048
49,27,17211.217740474505
54,30,25030.28948852152
34,0,3715.979130631832
46,19,19220.08481882609
57,26,22232.775612314235
48,29,25691.839238106342
59,0,8725.717579196682
28,35,20292.34547632537
26,17,7465.858004042412
52,1,12633.842625229587
44,31,25136.259509567055
31,37,25865.944745113953
53,33,28875.07446854297
51,31,14770.786626508292
52,11,13551.462147982134
39,34,16191.635416684854
57,5,3597.2146146357763
23,33,26014.826508055972
35,29,12634.301385427814
34,1,1712.242370198779
50,17,14102.635493950704
33,29,20343.22746808981
23,34,26175.82808099228
53,10,17140.394253074493
34,26,12483.432176920285
48,29,23760.76599803346
38,12,6559.55481314351
52,29,23907.520199036182
55,17,12848.78602132263
45,3,17026.368443106032
56,19,12451.36957833303
27,33,31580.353854208588
40,17,15104.319887919337
51,15,13408.140869958159
28,14,7455.805743153984
31,3,9985.677951672684
53,23,31356.444350649454
55,31,28287.87794468579
49,30,26422.611511414525
36,5,7220.269052497737
51,39,29400.108030980115
58,14,9576.828950176514
50,32,17161.614344030484
43,18,17950.51018107939
25,27,20321.221310387384
41,22,26076.583449705857
53,39,23763.222119815146
57,36,21490.996182309766
25,28,14241.767736979888
48,16,15662.139832088458
38,17,26287.19984843483
33,6,9373.283730979181
43,8,12316.020742100907
38,17,10969.074276616073
31,28,18187.20929432515
22,25,25301.496341828948
43,35,34943.90892510952
47,3,5126.588909202506
39,29,16312.0320449873
35,14,10294.746757531175
50,7,10115.13846061411
33,7,9483.368490777812
57,22,28598.9115365149
56,8,14445.428126324441
33,30,14187.764979162843
28,31,19930.06435578465
50,35,23148.615736976943
32,22,14519.89850176038
54,20,14919.101428271191
27,2,9921.795917430449
36,3,-1397.7055514548974
53,21,20546.627239432833
32,18,3604.8990014398896
44,36,22056.566126232963
47,26,17157.882439599634
55,36,19956.94288692498
55,15,17604.2549011305
50,28,26314.328940326035
25,13,11370.78731353985
38,3,7616.69475055363
56,37,32875.26670633963
34,34,19471.539746669394
36,0,112.90460029818496
50,15,12574.985209130877
50,5,14831.882625418664
32,16,9978.761888434892
53,11,7861.648408830558
23,20,9944.284156495523
35,22,23435.13249195466
41,35,15457.154374804457
43,32,26458.81687625972
32,20,23451.999026647725
48,2,15838.23523172981
24,8,14493.24930781966
38,3,7839.3559444351895
49,16,12696.995440455565
50,20,18697.457662729612
42,3,6358.766440447186
37,23,15481.920733444902
58,33,26739.046772966183
41,17,16453.911019810712
27,6,13204.382369269366
40,14,11887.357276458311
26,31,17932.545418672144
24,15,5920.352650697368
22,19,12173.403384201583
59,7,16085.996833373763
36,6,12200.867146465931
55,5,818.0816350305904
56,24,25205.61145891106
46,5,7516.606454417755
45,9,7629.671253367483
33,28,24562.032708619474
39,7,7236.761996137273
36,6,12703.85552053573
37,37,32596.069270677166
48,24,24825.66368631938
29,32,14602.328430218933
46,7,4799.788525702825
38,19,16067.863424915364
50,27,22747.30763247927
29,17,17479.674080505905
36,14,13200.543151719585
48,15,10425.548115444984
28,8,9767.834650323892
24,35,20488.978001138967
50,4,6627.094009985426
45,14,17060.66433281858
24,20,23455.882120161063
41,16,22149.628550862442
36,37,12354.242468371274
46,31,24838.21625363897
51,29,28798.396980071448
35,31,22785.158337019788
28,2,1919.5341091007076
38,25,19370.119873271397
41,13,4674.0726758181045
57,36,28339.552482586176
30,27,25521.912114329698
59,11,22587.584164661384
43,26,27896.807016014354
23,14,9520.432958788197
45,5,12723.317827101102
29,20,13283.955700442737
32,0,7366.661084967153
34,22,21662.68511018333
38,5,12475.796648851598
29,26,20551.353695207657
42,14,6535.107714460624
39,7,11660.270449955171
51,24,17100.354822476977
39,31,29109.62712729159
52,39,31057.34837828515
59,31,28956.470119452584
53,14,12660.658589299454
32,25,17475.789807816123
46,24,16283.314967444443
54,17,23763.9942769993
59,18,17173.275110716324
29,17,13871.395784381377
32,25,27659.983870780725
43,19,21225.152405680452
45,13,12702.961124329324
38,10,18373.96469271439
33,24,14982.653579381793
53,3,8264.404874613223
36,29,23907.319635842934
37,16,16988.66962105458
43,20,16800.519637908143
49,1,8194.602645966615
41,14,15341.432571225418
54,30,25365.1359716286
31,34,22246.33897415536
53,34,23795.07248316577
54,11,25830.01453105607
23,23,14692.616363405414
54,0,12163.638668325531
54,0,15838.070627102108
34,22,18063.133465506606
51,3,11479.618109421255
54,6,10869.824489872375
34,37,20268.511107148806
47,29,24803.138062600236
43,7,14623.466978840215
23,29,23457.15095108364
59,17,12482.058439376167
47,30,30237.26976601228
36,1,3530.662572675252
55,1,2873.755590967763
32,3,-1285.0527941580458
24,9,7331.8788025998565
27,27,17342.989362436616
30,31,23760.790413051127
27,17,13643.555774495126
30,33,21184.791207873986
52,11,2623.788524469339
53,27,16609.59802726481
33,17,16220.222598514967
29,15,11221.947563066728
29,32,24798.636020730068
49,38,31190.161829651002
41,36,29797.256699157166
28,16,15390.023866065969
32,32,19847.084965553426
41,30,21515.18893275316
37,4,2728.806346218241
25,38,21714.27131614478
27,21,9574.566376767856
43,19,16617.300778822897
47,35,22715.178365810243
24,2,7498.869999020474
35,12,15394.284453567203
32,33,26756.61382450111
39,12,9367.43417818817
33,14,11919.708146274552
44,20,26917.562322340687
33,21,17987.796641341138
34,6,16689.440258896793
46,35,31276.12408761307
40,30,23556.850154314194
57,23,14573.568378494816
29,17,14656.632277669349
50,3,9572.968974407944
53,3,9272.662783934902
39,18,13977.522054114877
27,35,29121.06150885296
39,16,16389.574112573107
40,32,17284.796315382446
43,33,23106.407274152763
58,36,30455.36621891216
53,38,23180.400700686605
24,1,10140.061533128182
49,38,26324.21722358834
31,4,5823.63751619002
56,30,24966.440827092032
50,20,6649.166632661676
36,37,23984.96096353067
54,37,25982.756719669716
28,29,26610.883781477016
33,8,15822.053833407872
51,17,22024.735027348244
42,35,24641.46180033319
52,3,9036.651687146436
45,9,8483.705693755155
41,36,25696.1860432345
58,3,900.6035806517666
25,36,20857.27595112634
49,12,18297.63085696628
41,22,15465.426409067586
45,1,5355.572562575109
53,13,22706.983842864694
57,38,24681.668771593617
55,11,1657.6068070962483
57,16,17402.0777762868
23,9,7112.427563271091
36,33,22486.5145712945
55,34,24040.2863018327
57,2,7121.8929050720435
27,11,4438.806766100165
33,26,21515.66476201553
24,15,9436.7209591406
39,7,1063.3895099197907
42,38,27387.786820744404
36,14,13440.787222629799
54,36,24298.676967334315
56,15,14791.778895020974
47,11,15159.899209856085
29,37,23307.23936394693
57,38,23029.799829733223
51,24,22891.925379706136
44,32,13737.988164541652
35,21,21767.706708617097
35,33,25303.080109467715
23,1,9058.206364335712
58,33,35212.801836375715
26,21,17881.087740423376
59,17,15155.551152554068
35,3,22318.782038197223
46,18,23171.000784670883
41,0,12733.06086082104
23,18,14042.255837963035
27,30,25483.465876046215
38,6,4232.216557116927
46,16,18887.737688193698
49,22,20286.400894803857
23,5,7522.3662195007855
56,5,9984.290511315565
58,18,20190.172380840395
26,35,26724.357193134078
22,35,25617.96341792056
33,14,18881.557728832406
57,28,30895.914695445485
44,37,25676.203541262363
52,10,16797.32592321664
32,34,17984.936740371424
31,8,9872.662074444468
24,7,6839.675146967893
35,13,8019.197394737065
37,35,14665.241015064033
31,27,19307.182910215142
50,4,12196.732655841035
31,39,27235.122350544516
33,7,13531.27771043781
51,10,11980.593732527508
22,8,12065.1835608604
26,21,19103.345871133162
41,12,14296.894862099052
29,10,21017.314365397993
33,22,16274.153406511163
22,39,21249.48218334421
41,11,7113.890086723125
49,38,22246.737416026637
58,28,26367.84371656833
58,10,16564.26176738785
33,25,21543.658486190012
58,22,20431.890065635875
49,37,28428.487607322648
36,39,25522.73688370815
27,22,11247.462858948245
41,28,20959.935399062502
35,27,28141.951336059443
23,8,15547.92735347648
30,32,27212.45173499314
58,12,14541.9612546354
41,26,13058.862254626078
47,38,25501.266595520156
50,28,23120.600401571417
22,33,26849.291114573178
56,29,29751.80192275247
27,10,7348.247639826457
58,4,11886.811528263403
26,9,6713.308244931486
54,30,23394.6717346143
35,38,11731.828706146296
33,33,31130.950961024115
41,11,10027.375106609365
45,11,12139.55177132875
55,39,26532.107894253306
46,7,4708.620319293953
50,7,18518.56204246298
52,22,15700.375633632437
44,13,15080.578675285376
59,1,15285.023015115781
41,18,7959.329720413938
44,13,19216.443106628645
37,29,31672.18656267882
29,6,12023.716210653338
42,20,14866.948624447836
22,22,16228.8106027207
29,20,17639.95944184169
50,32,25869.60371770551
53,14,17448.92710565545
59,3,3864.9369984701952
26,16,10249.434593335429
43,8,8697.064166228356
55,17,10548.290090218252
22,15,11697.481265831473
47,20,17540.749607748505
31,26,14506.27754173677
51,0,11531.95545947355
39,36,26765.03491445314
38,6,10530.44124950746
47,2,3553.6701861023957
29,39,24318.943294129258
33,35,26102.13386886711
48,2,1532.3973246651076
29,2,5308.974009145055
46,18,18451.18958698082
25,13,9909.12893602134
54,36,28322.29515036975
22,24,19061.61128262486
40,35,32186.547693172542
52,12,15754.819804435183
37,19,15612.376496096389
35,3,14769.411634760221
26,17,10478.593565934845
47,35,25841.87096934174
49,15,20401.63718854617
23,16,2113.614822215115
27,11,13582.839880745867
30,27,13769.682878505848
54,37,21640.8963761927
46,38,24966.01989438844
34,18,19169.458383421555
30,21,8190.211066315025
34,15,13866.157624729953
52,34,26696.916742705296
32,20,13768.386906650843
25,28,17926.756894033348
55,11,9074.627493714499
59,20,19524.674934240935
25,12,10868.373450833362
59,7,17713.752738237006
40,21,15334.55668798177
27,26,18014.76308784356
55,36,26763.46601697624
39,28,16010.026058634336
34,31,11238.460652832775
44,27,26879.469795832876
40,26,23049.57728014405
32,19,19012.277774633025
22,22,16149.717188643803
45,8,13620.89669006532
28,2,-2850.3186409707796
46,23,20107.946032578195
42,0,7092.996776473181
36,38,26388.845992795726
22,32,24788.527806806112
33,27,26395.302172191285
28,11,10889.581930182178
36,1,4173.1915846975835
42,21,22862.284488289217
40,38,25771.48404083594
50,14,4769.59958173718
46,16,10597.736944736309
54,7,7361.55945553203
53,28,23472.396668423113
56,29,22298.402363073314
59,33,30869.994040813464
47,28,12239.826847702541
32,20,12790.45175298546
56,6,11239.110338847244
29,3,8049.865469979577
35,19,25156.914326851933
31,2,2984.65338280129
23,24,8771.19716698181
30,17,11064.088430831678
24,39,18577.34644782529
42,1,12130.502180991898
47,20,21491.695517492437
29,8,13514.255173903446
23,2,7287.635228080288
27,21,16763.846721663616
49,10,6391.132550094427
50,10,10654.676174120055
47,30,23766.518226074564
46,4,13659.30043672966
33,10,5435.549310065513
26,23,17185.33806826379
55,17,18797.495869960585
58,9,11723.74814961878
36,9,13590.464911259543
57,25,16741.637308514233
36,8,10633.048610388823
44,15,4431.534921963072
27,16,10428.633708749745
42,11,15311.658256200459
44,37,28663.845493710556
37,32,25899.337839988493
36,24,25924.826804185017
46,4,15537.750950277084
57,36,19218.781465064134
32,38,30192.133287111275
36,29,25956.63614828704
25,25,22230.272524823504
42,10,12100.924679140264
34,9,9973.303613549724
43,14,10053.563105241412
40,31,23001.98034708408
55,21,30049.592006084295
35,14,22304.374968903336
25,9,10657.047867727484
48,25,16336.824397545864
50,30,24891.770563197595
49,28,18793.83992024681
56,4,9325.027985318946
29,9,14621.104932463277
37,17,15182.487462524407
57,18,18542.198462884593
51,39,28316.679326966794
39,28,23046.042049567346
23,16,13519.320016501535
34,19,14200.317834272173
25,10,12507.996571486801
47,22,19885.373357362252
46,32,25805.063958892766
51,29,21578.418709343125
32,12,11440.750597243696
28,14,15840.389307637026
52,8,16253.373944500374
31,27,22427.093407567023
34,17,10906.294111944548
52,31,25684.62079192236
28,20,19724.48380080714
57,33,32558.88817298928
41,28,18715.306167299936
25,3,6506.912553171905
28,34,19646.16455206979
22,16,14268.730814825185
34,12,20716.358749847786
43,12,21953.850840110637
42,20,25195.19153547928
43,7,19608.961415821388
49,7,6941.718197975381
30,17,15093.18564052508
47,15,12654.977171305432
30,27,13773.87816858192
36,17,10719.753125233321
31,22,17497.59844451091
45,16,14459.506747355616
29,18,9154.223658471958
45,29,19448.880226456353
37,21,31265.493379562307
47,18,16961.551762475297
48,14,18318.09812337969
58,11,9410.401833899776
25,10,11960.552298632145
